RankDifference,Bookmakers,EloDifference,SurfaceIndex,Winner
-26,0.0776923076923077,305.9593840446039,1.25,P1
-25,1.8194444444444446,-38.49616208904672,0.7661290322580645,P2
-42,0.09545454545454546,266.0383124986397,1.1818181818181819,P1
-40,1.5095541401273886,-40.55159185257685,0.9114583333333334,P2
-9,0.23199999999999998,278.8596027998733,1.16796875,P1
-51,1.1111111111111112,-71.24274957098237,0.8822055137844612,P1
-74,0.10500000000000001,403.5738266197354,1.5294117647058822,P1
-92,0.0346551724137931,609.102480112191,1.5000000000000002,P1
-1,0.7545454545454544,-35.91520789408423,1.2142857142857144,P2
-74,0.6977777777777778,96.1101580912009,3.0,P2
-50,0.86,72.2120547919501,inf,P2
-44,1.0555555555555556,-2.588167628854535,1.0,P1
-64,0.5496183206106869,-67.08507052049617,inf,P2
-168,0.2577777777777778,187.35225391344284,inf,P1
-36,0.6455696202531646,53.98880721460159,1.2517006802721087,P1
-32,0.3333333333333333,235.1419164503991,1.8375000000000001,P1
-44,0.3333333333333333,277.3038904260434,1.6377358490566039,P1
-196,0.7619047619047619,-76.54506276610982,0.6666666666666666,P2
-263,0.3333333333333333,111.57464395900706,inf,P1
-17,0.7318181818181818,38.046731729902376,1.2022073314938906,P2
-166,0.86,-10.673597482932792,0.0,P1
-1,1.9642857142857144,-81.5739515221128,0.4992372234935164,P1
-39,0.6455696202531646,-15.808711235285728,1.007905138339921,P2
-15,1.0555555555555556,-31.392821086773665,1.4137931034482762,P2
-23,1.2650602409638556,54.593547986951535,inf,P1
-43,1.0,52.40541660365193,inf,P1
-19,0.509090909090909,41.96843231255593,0.8055555555555556,P1
-495,0.3657142857142857,0.08034273137400305,0.7142857142857143,P1
-81,0.86,63.34420933925662,1.4179687500000002,P1
-135,0.18500000000000003,200.40704267747287,inf,P2
-29,0.86,11.813558052331018,1.037037037037037,P2
-38,0.7318181818181818,-89.82901678542294,0.808888888888889,P2
-3,0.5496183206106869,57.826097209828504,0.0,P1
-60,0.3657142857142857,18.805090913735967,inf,P2
-99,2.734375,71.27053162368748,1.5338345864661653,P2
-150,0.6977777777777778,94.59050246059587,0.5,P2
-30,0.6977777777777778,72.54563992227963,0.5,P2
-11,0.6,39.42626165605111,1.0466988727858293,P1
-41,0.6977777777777778,-2.1592483831811933,0.9784946236559141,P2
-418,0.40923076923076923,60.74026895326074,inf,P2
-83,0.2577777777777778,107.27806154969153,0.9523809523809523,P1
-168,0.27713625866050806,164.7103745121001,inf,P1
-18,0.5496183206106869,77.82668772464967,1.1041666666666667,P2
-67,0.3823529411764706,222.9158303101858,1.3508771929824563,P1
-27,0.22799999999999998,254.4160480820558,1.0833333333333335,P1
-123,0.305,5.105811476494409,2.210526315789474,P2
-132,0.3657142857142857,236.9732547387889,1.6631130063965887,P1
-212,0.20363636363636364,334.15522845235523,1.9193548387096773,P1
-33,0.6977777777777778,106.47823480489978,1.3237626469783976,P2
-36,0.3657142857142857,120.98523989938212,1.7272727272727275,P1
-530,0.1542857142857143,342.3503988279988,0.6036036036036037,P1
-18,0.6455696202531646,159.11735951721585,1.1328976034858387,P2
-86,0.45333333333333337,91.82132933515368,0.4444444444444444,P1
-108,0.45333333333333337,41.2498243715836,0.2307692307692307,P1
-181,0.5496183206106869,48.49820203007266,0.8888888888888888,P2
-128,1.4331210191082802,-31.928161306200536,3.0,P1
-25,0.45333333333333337,94.8073182283656,inf,P2
-34,0.27713625866050806,137.6918585503579,1.9259259259259256,P1
-40,0.86,77.86998367941442,1.3495934959349594,P1
-173,0.16923076923076924,268.9796914896842,0.5901639344262295,P1
-127,0.11666666666666667,333.545016221364,0.59375,P1
-93,0.20363636363636364,319.1392610338471,2.177777777777778,P2
-65,0.305,139.5352724960385,1.5137614678899083,P1
-43,0.3823529411764706,114.92071722767264,1.2266355140186915,P1
-333,0.2577777777777778,231.01245439822333,1.1,P2
-25,0.5496183206106869,32.8728308890511,1.3026315789473686,P2
-31,0.45333333333333337,43.9377431492544,1.2244444444444442,P2
-69,1.2650602409638556,-36.69106841614325,1.3333333333333335,P1
-14,1.5490196078431373,-22.122213430303418,0.6031746031746033,P2
-119,0.16923076923076924,256.61918122815155,1.1006289308176103,P1
-18,0.6977777777777778,12.170397371278568,1.1875000000000002,P2
-88,0.86,11.814043820769257,1.6666666666666665,P2
-112,0.6,149.35187706278361,0.5714285714285714,P1
-25,1.0555555555555556,-32.4725451929869,3.5,P2
-129,0.09363636363636364,440.03183633592676,2.1185185185185187,P1
-25,0.7318181818181818,8.227819820175228,0.8854166666666667,P1
-162,0.18500000000000003,215.29352616135066,2.1639344262295084,P1
-60,0.3333333333333333,20.72491627528666,2.727272727272727,P1
-59,0.48083623693379784,254.81112550791477,0.8891928864569082,P2
-20,0.2577777777777778,223.64869741255234,1.1020408163265307,P1
-59,0.40923076923076923,47.16005160817281,0.5555555555555556,P1
-115,0.20363636363636364,259.4392388889821,1.0163934426229508,P1
-10,1.8194444444444446,-49.280697520807735,0.49999999999999983,P1
-13,0.5496183206106869,145.66600049028057,1.283391405342625,P1
-23,1.0555555555555556,-24.757966350554625,0.8838383838383839,P1
-72,0.3657142857142857,191.06001272655976,1.228031145717464,P2
-44,0.45333333333333337,130.7507365498575,0.972,P1
-77,0.305,0.7131078125300974,1.8333333333333335,P1
-52,0.3333333333333333,142.86467723157853,1.6242424242424243,P1
-55,0.40923076923076923,124.59981053100842,1.213114754098361,P1
-42,0.6455696202531646,79.81463190685577,1.2584841628959276,P1
-35,0.6,180.66753341128083,1.1112618724559022,P1
-213,0.09363636363636364,319.39541137597234,0.6071428571428571,P1
-48,0.45333333333333337,140.53319684517214,2.0517241379310343,P1
-81,0.6,128.4398173618638,1.9555555555555557,P1
-9,0.7904761904761904,6.849161893175733,1.239057239057239,P1
-30,0.6977777777777778,79.39575247074322,1.0699588477366253,P2
-37,0.48083623693379784,105.03053460114393,0.9845938375350141,P1
-3,1.6666666666666667,-136.35004384719946,1.2923076923076926,P2
-43,0.6,107.9544751114247,1.0941176470588236,P1
-206,0.48083623693379784,116.8809045066987,0.6,P2
-70,0.2577777777777778,266.24831836119165,1.127946127946128,P2
-13,0.40923076923076923,115.36567107804944,0.9472076048209132,P2
-10,0.7318181818181818,16.76543047736618,1.0380530973451325,P2
-46,0.612,121.07654968253269,1.0959583436647657,P2
-54,0.3823529411764706,89.85446735601295,1.3914373088685017,P1
-6,0.819047619047619,8.540475113689354,1.1713170731707316,P1
-50,0.612,70.23636178227252,1.21875,P2
-248,0.425,200.43048834763204,0.7150537634408602,P1
-398,0.22799999999999998,66.82383634817643,inf,P1
-9,0.7904761904761904,22.201171835957894,0.7239404352806413,P2
-18,0.45333333333333337,95.34798112156295,1.7593984962406013,P1
-26,0.7318181818181818,7.877232712590512,1.0714285714285712,P1
-671,0.22799999999999998,-93.00687755337731,inf,P1
-70,0.509090909090909,130.02358374513392,1.3316326530612246,P1
-91,1.3664596273291927,17.569441777420707,0.0,P2
-108,0.6,-1.548687137827983,1.2,P1
-181,0.27713625866050806,-43.0839444437795,inf,P1
-29,0.6,61.63731813387426,0.773109243697479,P1
-88,0.6,-24.068494533464218,1.6923076923076923,P1
-28,0.6,2.5026441663856076,1.3235294117647058,P1
-77,0.6,-17.09535801936272,inf,P1
-41,0.5496183206106869,16.755787404810008,1.1330049261083746,P1
-56,0.7318181818181818,57.553597913314206,0.9926470588235294,P1
-677,0.3333333333333333,50.59769971015385,inf,P1
-75,0.2577777777777778,290.8482607611588,2.789473684210526,P1
-129,0.3657142857142857,-19.58872999313985,inf,P1
-18,0.86,36.41514444381255,1.105379188712522,P1
-47,0.45333333333333337,82.40948200594539,1.211594202898551,P1
-22,0.6455696202531646,3.678286455256057,1.0,P1
-261,0.45333333333333337,-6.220739478431142,inf,P1
-12,0.86,141.3911047035258,1.4204545454545452,P2
-170,0.16923076923076924,257.9323414433661,inf,P1
-100,0.3333333333333333,165.57965436460427,inf,P1
-143,0.509090909090909,-69.17614254114164,inf,P1
-33,0.3333333333333333,52.101438159358395,1.7142857142857142,P1
-402,1.2650602409638556,-82.44394436500511,0.3944805194805195,P1
-20,0.6,60.86516742784579,1.436904761904762,P2
-27,1.1627906976744187,53.13309504961603,0.6391304347826088,P1
-58,0.48083623693379784,64.67234465980323,inf,P2
-27,0.7318181818181818,116.58567388909705,2.045454545454546,P1
-150,0.45333333333333337,233.33371208194944,1.7361111111111114,P2
-74,0.6,66.16026825882159,2.2040816326530623,P1
-7,1.1627906976744187,115.76953009161798,1.439153439153439,P2
-81,1.2650602409638556,-2.969805686406744,0.4,P1
-81,0.305,187.4881333272649,1.0604453870625663,P1
-11,0.6,57.496904091818806,0.6057692307692308,P1
-97,0.22799999999999998,173.15356181131756,0.870967741935484,P1
-45,0.86,18.084741732114253,0.0,P2
-75,0.305,179.79716312860455,1.3511111111111112,P2
-42,0.305,135.65210955718862,1.6883289124668437,P1
-257,0.22799999999999998,40.32190755386932,inf,P1
-42,0.45333333333333337,95.1377071667498,1.8823529411764703,P2
-84,0.509090909090909,132.67733738546417,1.0714285714285714,P1
-285,0.3657142857142857,37.62293154744839,inf,P1
-46,1.0,29.986360223867223,inf,P2
-93,0.509090909090909,23.855632725626947,inf,P1
-61,0.3657142857142857,138.45476736143883,1.0573333333333335,P1
-188,0.509090909090909,134.7837157858471,0.8095238095238095,P1
-10,1.2650602409638556,-21.515466973097773,1.6421052631578943,P2
-3,0.6,-13.285766567476912,1.0849056603773584,P1
-76,0.2577777777777778,99.92428515509573,0.9158878504672897,P1
-193,0.22799999999999998,91.31186371122772,inf,P1
-170,0.18500000000000003,298.76968883572135,1.2105263157894737,P1
-200,0.48083623693379784,78.43859057055238,inf,P2
-70,0.16923076923076924,240.8702030933896,1.5975975975975976,P1
-6,1.4331210191082802,-148.87152810235875,0.6618357487922705,P2
-81,0.27713625866050806,196.44229402399264,inf,P1
-19,0.5496183206106869,21.6549190176886,0.8648648648648648,P1
-85,0.45333333333333337,201.8549019870154,1.0902255639097744,P1
-29,0.86,-42.599941845580815,0.5192307692307692,P2
-10,1.4331210191082802,16.950748154948315,1.2940092165898618,P1
-59,0.6,98.79291658067496,2.0287769784172665,P1
-65,0.7318181818181818,60.62138057159359,0.7532798833819243,P1
-10,0.5496183206106869,-116.58251198601101,1.222222222222222,P2
-79,0.305,82.23086068260773,0.573170731707317,P1
-81,0.3823529411764706,290.3836275923925,1.5909090909090908,P2
-75,0.2577777777777778,224.0836322860996,1.9379054680259498,P1
-84,0.3333333333333333,199.77170408086204,1.528957528957529,P1
-39,0.6977777777777778,74.79671548438682,0.7294117647058822,P1
-135,0.3333333333333333,130.04631876707822,1.7307692307692306,P1
-42,0.7318181818181818,3.5353804752578526,1.4250000000000003,P1
-71,0.45333333333333337,128.31041801665356,1.1950113378684806,P1
-50,0.48083623693379784,232.89741973786772,1.2373051784816491,P1
-27,0.7318181818181818,-16.12535255788407,0.9764309764309762,P1
-133,0.9473684210526316,-69.31521177884338,0.8593750000000001,P1
-59,0.6,118.50698627696806,1.265625,P1
-9,1.1627906976744187,-9.43157751538888,1.1695141160790017,P2
-285,0.10400000000000001,302.5585048437258,2.1612903225806455,P1
-49,0.45333333333333337,69.2166940902232,1.117142857142857,P1
-21,1.9642857142857144,-48.933326456503664,0.76213282247765,P1
-45,0.509090909090909,165.09736926814367,1.7515151515151515,P1
-50,0.86,-9.214069826073683,1.6636904761904765,P2
-74,0.22799999999999998,250.03129982257497,1.6739130434782612,P1
-25,0.6977777777777778,15.653884004348129,0.9663461538461537,P1
-7,0.6977777777777778,30.379286249878533,2.6250000000000013,P1
-52,0.40923076923076923,127.34204153351561,0.7511737089201879,P1
-36,0.35714285714285715,234.17136000415462,1.557291666666667,P1
-27,1.5490196078431373,-27.044850066464278,0.6570833333333334,P2
-3,1.0555555555555556,-31.97965420491687,1.1842105263157894,P2
-59,0.22799999999999998,338.07598467523144,1.38125,P1
-82,0.45333333333333337,56.510407974195914,1.0434782608695652,P1
-86,0.6,16.68262510377008,1.1400000000000001,P1
-46,0.6455696202531646,84.46615802878227,1.405612244897959,P2
-50,0.7318181818181818,132.69343364512815,1.5833333333333335,P1
-71,0.2577777777777778,224.13352969639686,1.3539823008849559,P1
-24,0.48083623693379784,69.12063829036242,1.2421358917898708,P2
-58,0.45333333333333337,210.98146422703144,1.2241379310344827,P1
-44,0.5496183206106869,85.83767855729616,1.3181818181818183,P1
-69,0.1325,299.204603395875,2.165775401069519,P1
-15,0.509090909090909,92.6390487217027,1.0131332082551594,P1
-5,0.6,7.828009480686433,0.9121887287024901,P2
-107,0.27713625866050806,169.05655289598917,1.2991452991452992,P1
-20,0.86,74.39172718725013,0.9340866290018832,P1
-4,1.2650602409638556,23.635328147037853,0.8729729729729729,P2
-7,1.7466666666666668,-34.00992989807469,1.212820512820513,P2
-22,0.37142857142857144,123.37943201145004,1.0074074074074073,P1
-7,1.6339869281045751,30.53033500716515,0.935,P1
-15,0.6624472573839663,70.98659199489339,1.0167224080267558,P1
-42,0.7318181818181818,37.43344910070846,0.9795013850415513,P2
-194,0.16923076923076924,384.8146936460039,2.7794117647058827,P1
-42,0.48083623693379784,122.00787233496703,1.3975409836065578,P1
-24,0.27713625866050806,82.09825144866795,1.2752016129032258,P1
-38,0.40923076923076923,148.00406955397466,1.5347222222222223,P1
-4,0.6977777777777778,104.60438935870002,1.2073950091296408,P1
-89,0.20363636363636364,382.1614360424139,2.069686411149826,P1
-13,1.0,-13.875857533342014,1.055768412090251,P1
-116,0.5496183206106869,43.797719481802915,1.1756756756756759,P2
-91,0.45333333333333337,155.3086966513863,inf,P1
-10,0.40923076923076923,120.75526013540343,0.8863636363636365,P1
-8,0.40923076923076923,161.96269096643186,1.0218832891246685,P1
-153,0.48083623693379784,11.565917593291942,inf,P1
-18,2.734375,-110.52227460189829,0.866282949616283,P2
-169,0.20363636363636364,235.01543616734762,6.000000000000003,P1
-13,0.40923076923076923,112.80200342156013,1.1122529644268773,P2
-58,0.3333333333333333,318.4963697417104,1.5836317135549873,P2
-19,0.45333333333333337,80.84942364445988,1.4959469417833458,P1
-2,0.2577777777777778,35.316412441453394,1.27536231884058,P2
-50,0.40923076923076923,131.03305639001223,1.0248447204968945,P2
-88,0.3657142857142857,360.5491961021389,1.7517564402810304,P1
-69,0.305,352.7866454460143,inf,P1
-170,0.18500000000000003,262.4498852791912,inf,P2
-44,0.22799999999999998,138.40930768514158,1.8229166666666667,P1
-79,0.14266666666666666,441.0862015342277,1.821350762527233,P1
-60,0.45333333333333337,215.96910820738754,1.0783156237701692,P1
-21,0.7904761904761904,-21.00000145306467,0.9120048019207684,P2
-46,0.18500000000000003,196.64241128203594,1.2572815533980581,P1
-33,0.45333333333333337,98.48970403950966,0.9779059449866904,P2
-38,0.3333333333333333,256.6128873311068,1.5216579536967885,P2
-1,0.6977777777777778,55.14289838143691,1.287276785714286,P1
-22,0.7318181818181818,31.565788550152547,1.226320888292719,P1
-33,0.40923076923076923,125.49384784137715,1.3172043010752692,P1
-180,0.16923076923076924,183.59672262958816,1.666388192703982,P1
-55,0.1542857142857143,250.2484885723568,1.2654936974789919,P1
-42,0.6977777777777778,118.69196643348846,0.9156077269360078,P1
-21,0.085,351.49668411497464,1.6408163265306122,P2
-121,0.06733333333333333,718.7923706908616,2.5516129032258066,P1
-30,0.7904761904761904,122.80737781218545,1.193149915777653,P2
-38,1.5490196078431373,16.987369162983896,0.8327449249779345,P2
-4,1.4331210191082802,-57.16757053019296,0.9327731092436975,P2
-1,0.7318181818181818,10.033738153126478,1.112248673985445,P1
-40,0.22799999999999998,190.54762462228587,1.4796747967479678,P2
-191,0.14266666666666666,269.3861869184061,1.1914893617021276,P1
-5,0.45333333333333337,59.01446446716591,1.1623931623931625,P2
-24,0.14266666666666666,430.89720868591075,1.4441391941391941,P1
-7,0.5496183206106869,114.70145576626055,1.0150375939849625,P2
-22,0.7545454545454544,69.73154769181087,1.040625,P1
-29,0.6624472573839663,-52.75945699294857,1.0938045375218148,P2
-15,1.5095541401273886,-15.812707753296536,0.880927291886196,P2
-6,0.18666666666666668,115.02262975471672,1.0555555555555556,P2
-10,0.23199999999999998,391.2625077057887,1.212387436854821,P1
-35,0.10500000000000001,349.9554239213908,1.1012658227848102,P1
-7,0.26666666666666666,273.91305341534985,1.0296387774004323,P1
-24,1.2650602409638556,157.86135824568441,1.152407667134175,P1
-25,1.0555555555555556,0.28918077834805445,0.852217125382263,P2
-6,0.9473684210526316,12.79294864304552,1.0915559772296015,P2
-192,0.22799999999999998,244.9520699720165,inf,P1
-12,0.5496183206106869,14.735709435256013,1.3427309782608694,P2
-97,0.48083623693379784,100.67746538787992,1.3068268497330284,P1
-23,0.9473684210526316,41.95559094975397,0.9629629629629629,P2
-24,1.9642857142857144,-18.117129482611745,1.1223021582733812,P2
-55,0.45333333333333337,263.6016679726124,inf,P1
-12,0.3333333333333333,149.51142989071718,1.3270122208175308,P1
-57,0.20363636363636364,167.80636428122057,1.7410714285714284,P2
-63,0.10400000000000001,420.610605196965,1.6430839802399437,P1
-29,1.8194444444444446,-12.276369567839083,1.0372407955988152,P2
-67,0.7904761904761904,112.31337904487532,0.5555555555555556,P1
-26,0.5496183206106869,82.20996578794916,1.1485148514851486,P1
-17,1.3664596273291927,17.23117806444361,1.5625000000000004,P1
-231,0.11666666666666667,316.48554539399106,inf,P1
-127,0.45333333333333337,27.75930615977927,1.0833333333333333,P1
-10,0.86,61.880187169203055,1.1165311653116532,P2
-25,0.22799999999999998,130.32729222532635,1.3079896907216497,P1
-25,1.6666666666666667,46.62422905534254,0.954177897574124,P1
-69,0.305,325.7728308691919,1.5124716553287982,P1
-2,2.205882352941176,-38.776747542376825,1.5620039682539681,P1
-4,0.9473684210526316,-5.1127411236032,0.9501590668080593,P1
-23,0.6977777777777778,81.63451369884046,1.0226446743080793,P2
-79,0.40923076923076923,309.05501381627346,1.1452380952380952,P1
-83,0.48083623693379784,225.2524674718552,0.8928571428571428,P1
-7,1.6666666666666667,-35.67486272175847,0.6732954545454545,P2
-47,0.14266666666666666,336.1272675321279,2.016326530612245,P1
-18,0.3823529411764706,125.93064725642284,1.449579831932773,P2
-17,0.3657142857142857,53.97361181710562,1.0588235294117647,P1
-85,0.18500000000000003,299.2600593505913,1.8134328358208955,P2
-6,0.6455696202531646,-52.993903113072065,1.2483552631578947,P1
-4,0.6,-7.752253673341784,1.1551724137931034,P2
-37,0.2577777777777778,270.2440694455945,1.2418452935694315,P1
-21,0.20363636363636364,353.7739206058086,1.8447488584474885,P2
-77,0.40923076923076923,214.71185498823388,1.4000000000000001,P2
-25,0.45333333333333337,178.97989065134948,1.1983136983136984,P1
-36,0.27713625866050806,222.26793725864445,1.0602670516059183,P2
-8,1.8194444444444446,-121.96358416814792,0.8,P1
-45,0.6455696202531646,102.56985497430264,1.2963730569948186,P2
-82,0.06733333333333333,647.4875022713818,1.5930000000000002,P1
-36,0.16923076923076924,309.2579186359519,1.8184905660377357,P1
-40,0.1325,430.21360049369173,1.0587544065804935,P1
-32,0.23199999999999998,246.02432786382815,1.176123802505527,P1
-15,0.7155555555555556,25.562344488401322,1.0369981632117553,P1
-50,0.26666666666666666,320.02998631596597,1.2914188615123194,P1
-13,0.5236363636363636,151.54859712963457,1.4016172506738547,P1
-87,0.07846153846153846,581.5944351366709,1.9528619528619529,P1
-1,0.5236363636363636,197.8803963440048,0.9897750511247444,P2
-6,0.39117647058823535,85.87863590938741,1.0465116279069768,P2
-20,0.6,45.41996463732221,1.25,P2
-88,0.6455696202531646,82.5272398000161,inf,P1
-388,0.2577777777777778,166.17447643000992,1.1900000000000002,P1
-61,0.9473684210526316,61.91419518627572,1.3928571428571426,P2
-89,0.6455696202531646,174.9290700572178,1.1340075853350189,P1
-32,1.2650602409638556,69.82638457439816,1.0127142857142857,P2
-134,0.509090909090909,46.48277094099876,0.8333333333333333,P2
-12,0.48083623693379784,-52.16645789421864,0.9428571428571428,P2
-39,0.6977777777777778,3.4417482891128657,inf,P2
-78,0.40923076923076923,178.44382671979156,1.7663817663817665,P1
-59,0.18500000000000003,381.8373709167554,2.3785714285714286,P2
-127,0.48083623693379784,44.8629133675995,1.0875,P1
-63,0.3657142857142857,98.20800021684408,1.558139534883721,P2
-63,0.3657142857142857,222.728570740265,1.0668583752695902,P2
-57,0.5496183206106869,80.17532349494809,1.052757221293865,P1
-107,0.45333333333333337,241.65867235791416,1.8567639257294428,P2
-50,0.5496183206106869,217.04466749280323,1.371951219512195,P1
-59,0.305,167.4189112402587,1.6666666666666667,P1
-197,0.2577777777777778,276.9566043691077,0.9545454545454546,P1
-169,0.10400000000000001,420.8038321974175,2.3623188405797104,P1
-32,0.45333333333333337,71.76999520641652,1.135387488328665,P1
-45,0.3333333333333333,141.86592018078386,1.6978260869565218,P2
-113,0.3657142857142857,295.13427902059016,1.4317460317460318,P1
-40,0.2577777777777778,273.6377458961922,1.7429149797570849,P1
-19,0.6455696202531646,101.24966733410974,0.9230769230769231,P1
-80,0.18500000000000003,325.9228545302401,2.017543859649123,P1
-15,0.5236363636363636,136.26669168511216,1.5460526315789476,P2
-314,1.8194444444444446,97.98478064071264,inf,P2
-19,1.2650602409638556,-82.52490717862247,0.8124199743918055,P1
-351,0.22799999999999998,90.34646246417651,inf,P1
-105,0.18500000000000003,279.10476229200117,inf,P1
-43,0.6455696202531646,177.28993423295674,1.4460887949260042,P2
-81,2.205882352941176,18.222102114348445,0.0,P2
-12,1.4331210191082802,114.20149140807462,1.3928571428571426,P2
-22,1.2650602409638556,60.96313492494346,1.0312500000000002,P2
-82,0.22799999999999998,208.9640230386326,1.850321395775941,P2
-20,1.0555555555555556,-35.38693731495846,0.65,P1
-89,0.45333333333333337,247.3074269819947,1.9971153846153848,P2
-39,0.2577777777777778,130.81877689403996,1.836206896551724,P2
-12,1.0,-38.7905718385673,0.0,P1
-33,0.5496183206106869,161.05185992724,1.7912457912457915,P1
-35,1.4331210191082802,-99.0502749242396,0.6222222222222222,P2
-52,0.6977777777777778,110.4982334946128,1.5186440677966102,P2
-284,0.10400000000000001,420.737762738735,2.360189573459716,P1
-86,0.2577777777777778,358.0454940272059,2.0833333333333335,P1
-59,0.2577777777777778,318.7555355417842,1.2204081632653063,P1
-5,1.2650602409638556,-66.02210423650376,0.7783783783783782,P2
-47,0.18500000000000003,324.4371570524727,0.7877358490566038,P1
-200,0.86,-100.3049867618081,0.28125,P2
-2,1.2650602409638556,65.42885727880935,1.1714285714285715,P2
-115,0.3657142857142857,276.7179704379055,0.9787500000000001,P1
-74,0.3333333333333333,254.97824122909697,2.079754601226994,P1
-84,0.2577777777777778,348.53091997097545,1.7089201877934272,P2
-9,1.6666666666666667,-52.801833806559216,0.7142857142857142,P2
-29,0.6,62.03766967666911,0.7898176814585485,P1
-230,0.9473684210526316,2.883927144207064,0.3571428571428571,P1
-74,0.26666666666666666,234.12358561883298,1.0456730769230769,P1
-41,0.7318181818181818,51.82025778251477,0.9916666666666668,P2
-1,1.8194444444444446,-133.42362974659454,1.0984848484848486,P1
-24,0.6977777777777778,71.31929622265488,1.2962962962962965,P1
-9,0.7318181818181818,127.10510045640444,inf,P1
-246,0.5496183206106869,145.81898426421526,2.0,P1
-28,0.2577777777777778,167.6147681283278,1.3206349206349206,P1
-141,0.6,-2.7745091622202835,0.9375,P2
-48,0.7318181818181818,69.07494187497491,1.4285714285714286,P2
-52,1.6666666666666667,2.473246308689795,0.6818181818181818,P2
-31,0.45333333333333337,151.1691706490069,0.7692307692307692,P1
-18,0.509090909090909,58.71360080682666,1.0083333333333333,P2
-42,1.1627906976744187,83.08425569612268,1.0909090909090908,P1
-25,0.7318181818181818,-37.971361443985415,1.3675213675213675,P1
-5,0.48083623693379784,168.31732952345783,inf,P1
-21,1.2650602409638556,98.44361093374641,1.0833333333333333,P1
-110,0.5496183206106869,224.10188057836126,0.9204481792717087,P1
-83,0.40923076923076923,105.44800430595456,1.3985655737704923,P1
-382,0.3657142857142857,149.06428144454208,0.847457627118644,P2
-45,0.45333333333333337,182.44169329008423,0.9288014311270126,P1
-25,0.6977777777777778,111.57727419819912,1.1363636363636365,P2
-40,0.5496183206106869,87.334517879744,0.9770114942528736,P1
-39,0.6977777777777778,156.6657070125218,1.978448275862069,P2
-80,0.6,201.77620309307054,0.9454545454545454,P2
-37,0.509090909090909,72.72428503910828,0.8399999999999999,P2
-45,0.5496183206106869,68.44883678949941,1.814516129032258,P1
-17,0.3823529411764706,-80.43690039227226,1.8712121212121218,P1
-18,0.6455696202531646,59.47104392360848,0.7729729729729731,P1
-10,1.6666666666666667,-118.96366539177893,0.0,P2
-13,1.9642857142857144,-47.22438109928203,0.8312814288191434,P2
-62,0.45333333333333337,260.2162197032435,1.1153198653198653,P1
-30,0.9473684210526316,29.228675567472465,0.9607843137254902,P1
-69,0.509090909090909,283.67545338426135,1.0733944954128443,P1
-420,0.18500000000000003,262.92152340257076,0.8490566037735849,P2
-45,0.7904761904761904,172.87480648430937,2.2153846153846155,P2
-52,0.40923076923076923,96.6411761862812,0.8941798941798942,P1
-17,0.6,68.52307901926042,1.0986666666666667,P1
-35,0.45333333333333337,109.68961740289569,1.637931034482759,P1
-48,0.40923076923076923,133.03291275173524,1.0704225352112677,P2
-71,0.3657142857142857,156.0604859868156,1.699186991869919,P1
-402,0.305,163.51942122067157,0.6328125,P2
-97,0.2577777777777778,192.6761880044619,0.9090909090909091,P1
-7,0.6,28.23878517479102,1.207317073170732,P1
-8,0.6977777777777778,55.64410325487029,0.9532085561497327,P2
-22,0.6977777777777778,107.9552696784117,0.9273979862215155,P2
-403,0.305,167.00844120201418,0.7875,P1
-4,0.7155555555555556,49.893913714522114,1.0271739130434783,P1
-36,0.22799999999999998,173.46347641970328,0.8619210977701544,P1
-7,2.734375,114.74525675766608,inf,P2
-19,1.1627906976744187,-19.980921426939176,1.0638167938931298,P2
-117,0.20363636363636364,105.75369065969107,inf,P1
-69,0.20363636363636364,236.41988398475223,1.1568061568061567,P1
-193,0.305,75.5990175972886,inf,P2
-12,1.4331210191082802,54.0075226515944,1.5428571428571431,P1
-101,0.047619047619047616,568.6366448473718,6.47107438016529,P1
-3,1.8194444444444446,-63.11270429443789,0.0,P1
-47,0.5496183206106869,165.57114535280198,1.23943661971831,P1
-135,0.047857142857142855,744.287434088887,1.8109756097560976,P1
-75,0.1325,420.4036466266682,inf,P1
-37,0.2577777777777778,177.32290183886425,1.6216216216216217,P1
-31,1.6666666666666667,67.37502070650362,1.1785714285714286,P2
-47,0.7318181818181818,138.19632319028142,1.076388888888889,P1
-177,1.3664596273291927,-12.478732035026724,0.30000000000000004,P1
-35,0.18500000000000003,278.32122566090607,inf,P1
-94,0.6977777777777778,178.9113065977415,0.8253968253968255,P2
-64,0.22799999999999998,250.2293232170905,1.5295566502463054,P2
-102,0.18500000000000003,215.0977751733874,1.3846153846153846,P1
-107,0.0776923076923077,395.9280765228741,2.9999999999999996,P1
-10,2.6153846153846154,-17.30266810552166,inf,P1
-65,0.3333333333333333,-36.70869446821075,inf,P1
-64,0.16923076923076924,262.404471522608,2.08,P1
-59,0.20363636363636364,239.3742068973786,1.4062500000000002,P1
-79,0.48083623693379784,228.6806963798906,1.1727272727272728,P1
-18,0.45333333333333337,138.06618680693987,1.1887640449438206,P1
-10,0.6977777777777778,64.90971878787741,1.0897435897435896,P2
-119,0.1542857142857143,221.13994873081288,2.173228346456693,P1
-61,0.22799999999999998,358.3812571304634,1.4866071428571428,P2
-203,0.3657142857142857,41.45429679479025,0.97165991902834,P1
-45,0.305,88.12830695661182,1.082676369516879,P1
-66,0.3333333333333333,144.16926151724147,1.222222222222222,P1
-25,0.3823529411764706,-21.196285554048927,inf,P1
-70,0.3333333333333333,103.86998548562428,0.9230769230769231,P1
